Subject,Class,CorssCorrelationSum_VTAP,CorssCorrelationPeak_VTAP,IndexHarmonicity_ML,FirstDerivativeMean_SigComplete_VT,FirstDerivative_Moment3rd_SigComplete_VT,FirstDerivativeLogRatio_SigComplete_ML,FirstDerivativeMean_SigComplete_AP,FirstDerivative_Skweness_SigComplete_AP,FirstDerivativeRatio_SigComplete_AP,FirstDerivativeMax_SigComplete_Magnitude,RelativePower_Below5Hz_VT,RelativePower_BelowDomFr_VT,Skewness_SigComplete_ML,Kurtosis_SigComplete_ML,Percentile75_SigComplete_ML,MaxFreqSpectrum_Below5Hz_ML,RelativePower_AboveDomFr_ML,Moment3rdPSD_Plom_ML,Max_SigComplete_AP,InterQuartileRange_SigComplete_AP,Percentile75_SigComplete_AP,ZeroCrossingRate_AP,Mean_SigComplete_Magnitude,Skewness_SigComplete_Magnitude,Percentile25_SigComplete_Magnitude,MaxFreqSpectrum_Below5Hz_Magnitude,RelativePower_5To10Hz_Magnitude,RelativePower_BelowDomFr_Magnitude,MedianPSD_Plom_Magnitude,Moment3rdPSD_Plom_Magnitude,SkewnessPSD_Plom_Magnitude,ZeroCrossingRate_Magnitude
1,0,-0.1287783408396218,-0.523525672229943,0.1708837270400477,-0.0046745060664081,-0.144166001982148,1.2576633326546207,-0.1457820546847016,-0.8722242564404522,0.0735003935672578,-0.0661591861374277,-0.5948824526223676,-0.2719860978887457,-0.8292322814841925,0.0470567097106729,-0.5925195873243674,-0.6914968941093071,0.0559420192549841,-0.0479237537115374,0.2917346848504862,-0.3526333176939071,0.4358603882082097,-0.0946584937360963,0.0153733948948021,-0.0105324366223494,0.3687733345213852,0.9327499139863092,0.5920533244122202,-0.1998015232295008,-0.1910045969681465,-0.1459674444644076,-0.0890700746233313,-0.4484171468750079
1,0,-0.1315493807311876,-0.529748847779712,0.0812223965703316,0.4037965198262551,-0.1631600388276328,1.434547975508332,-0.5026527423784852,-0.972871341089976,0.0750409884812915,-0.0661591861374277,-0.6312639768716269,-0.2815447917015737,-1.0970921533163471,0.4572518332001968,-0.4789020153304832,-0.6914968941093071,-0.2667782988483861,-0.0479262706858502,0.2917346848504862,-0.40388659147945,0.3517143986724975,-0.0946584937360963,-0.2107823047668555,0.0617635723185776,0.3687733345213852,0.8453423854101823,0.8020047583224855,-0.2061368507658312,-0.2189953537983406,-0.1460143557566234,-0.7291360452457504,-0.8895601275788357
1,0,-0.1385520743143645,-0.5142940504286003,-0.1687647003577337,-0.0168398508737833,-0.1569912307722497,1.5136547734204755,-0.1174198160352257,-1.032428219632951,-0.0792342300322313,-0.0661591861374277,-0.7117635778351876,-0.4034631812594699,-1.1767645601975618,0.4112907621344224,-0.3791279506205658,-0.5855549039760257,-0.2667782988483861,-0.0479253467261348,0.2917346848504862,-0.5743847614818466,0.1396726677108694,-0.0946584937360963,0.0009514292703031,0.0302415416044307,0.5987240175240843,0.9327499139863092,0.9336738697300369,-0.2021621624852074,-0.2152851120063077,-0.1460138806892969,-0.5736310478394111,-0.8895601275788357
1,0,-0.111449062039891,-0.2595740736926319,-0.2233581302040231,0.1936067125211321,0.4199621153165196,1.0499521575066832,-1.2209047944313085,-0.6744041195887184,-0.070867722829534,1.7223358668065365,-0.2731470070516043,-0.6122610000092025,1.7906309011426071,1.4289388704837689,-0.0358152627713181,-0.5855549039760257,-0.2667782988483861,-0.047518675793753,0.2917346848504862,-0.4455183721582468,0.0553994119836613,-0.4050502987777035,0.0555465155778996,-2.2325226377523544,0.4661425416095848,0.8453423854101823,0.5516055931696843,-0.1728728782035491,-0.134303891255547,-0.1347436384440124,-0.9160407423768416,-0.8895601275788357
1,0,-0.1249816875400615,-0.5222621910218149,-0.609711672674939,0.3929306664003642,0.4404769697126422,0.848324968559217,-0.6607059466078713,0.4695780674924616,-0.0602342750845234,1.7223358668065365,-0.1839310042476903,-0.6066066346144663,2.647974275392691,2.3447391337591195,-0.1246043055012264,-0.5855549039760257,-0.2667782988483861,-0.0477691985733211,-0.6832082778183397,-0.5210136811428594,-0.0280131966653388,-0.3015863637638344,-0.2437361318871867,-2.571474422750251,0.5046944077324389,-0.1161404289272154,0.2013012755984059,-0.194790134828119,-0.2205851391271319,-0.1414291706394985,-1.4926326336319262,-0.5954648071096174
1,0,-0.1279268637672731,-0.490742961077198,0.2551026389353247,-0.0715745670113751,0.4601003685948714,0.8811950059005118,0.4372762215909964,0.4620973661684084,-0.0746624109364578,1.7223358668065365,-0.185627676690024,-0.5995105439122367,2.395922990794524,2.0003644754939858,0.0063724890746087,-0.5855549039760257,-0.2667782988483861,-0.0477451877613509,-0.6832082778183397,-0.3459591632891191,-0.0834949014958501,0.2157333113055173,-0.1320737382798307,-2.579156686221456,0.4784657783257933,-0.2035479575033425,0.2182666087227661,-0.1917570487332741,-0.2176635198207743,-0.1412432997975083,-1.4584552576459784,-0.7425124673442263
1,0,-0.1167215164161479,-0.4341418430822836,0.9617814967803656,0.2817948430996786,0.4578294282587189,0.9678107547996728,-0.4210122256657371,0.7268276947029907,-0.0750420796632817,1.7223358668065365,-0.1379492888742736,-0.5845187693426772,1.296449469552758,1.0981548500288154,0.1458488627636517,-0.4796129138427442,-0.2667782988483861,-0.047600095094311,-0.4667386502331102,0.267106773263864,-0.169308302068534,0.2157333113055173,0.2179245545339557,-2.513405341743255,0.505045342632818,0.583119799681801,0.2057643372026449,-0.185695802306038,-0.1893564350168391,-0.1399187227139161,-1.2966672799630938,-0.4484171468750079
1,0,-0.1137148458471464,-0.4433484912427306,0.4638428225494186,0.0568183958330884,0.4772252552665945,0.6952412369801766,-0.2253348338239547,0.717832581580123,-0.0817923552171734,1.7223358668065365,-0.1206354154981496,-0.5890773536086571,1.323566684595774,1.1199862119578718,0.0807913819435088,-0.4796129138427442,-0.2667782988483861,-0.0476138308057665,-0.4667386502331102,0.1895306220706754,-0.1549974995108273,0.0088054412777792,0.0772416821731275,-2.505729685712691,0.5317975120613264,0.583119799681801,0.21637158775687,-0.1838719958514451,-0.2127214426614587,-0.1401645191506453,-1.3316499820253571,-0.4484171468750079
1,0,-0.1095199471451681,-0.4206957471983152,-0.3313363548570694,-0.3209695561576849,0.4940253381196803,0.3833633382761726,0.5111522062059447,0.5991366867866591,-0.0517764520373917,1.7223358668065365,-0.199463474130305,-0.5791241176223244,1.3627984691741906,0.9861905027319282,-0.0002486981849932,-0.5855549039760257,-0.2667782988483861,-0.0475806349669128,-0.4667386502331102,0.6191653160069032,-0.1442844349469945,0.112269376291648,0.3227156350316604,-2.471517791623153,0.3328232618720274,0.583119799681801,0.2691415508161425,-0.1817715610167089,-0.1941480867825917,-0.1394771189944508,-1.2847172729215677,-0.4484171468750079
1,0,-0.1375815109584623,-0.5250645328641788,1.6953652373947663,-0.3312017730808547,-0.1110134224431806,0.8287433801784199,0.910426957643677,0.8302648943832711,-0.0509233310267319,-0.5466027158736617,-0.2739576180980557,-0.6151066834696584,-1.1642231786136916,0.5491776279353449,-0.2558037658849301,1.4273429085563232,-0.2667782988483861,-0.0479043295817506,-0.4667386502331102,-0.1267731158136517,-0.0465114678701902,0.2157333113055173,0.1038538196950016,0.2004502924655855,0.3401359009420898,1.0201574425624365,0.7625107284896036,-0.05221363738498,-0.155285601651,-0.1460471066195519,0.1475019287681796,-0.4484171468750079
1,0,-0.1369248926568381,-0.5084258292619882,1.3697864137647435,0.209698375983581,-0.1306277898652529,1.066447020875302,-0.4984787997646434,0.8594047035567175,-0.0512198590743804,-0.5466027158736617,-0.3948133082550027,-0.6162995139262442,-1.022791912215833,0.2300492028437637,-0.1195210315829208,1.7451688789561677,-0.2153049763462671,-0.0478900911453322,-0.4667386502331102,-0.0253816708386266,0.0550098388712486,0.2157333113055173,-0.0772431972244198,0.2067614930895767,0.2911842986672684,1.0201574425624365,0.7560085623241893,-0.1324751474313977,-0.2219599382469493,-0.1460442956415141,0.1860493454000722,-0.7425124673442263
1,0,-0.1305016899766935,-0.4898240000075591,0.3442941869327033,0.1469959007137919,-0.1111575912261645,0.930770854455218,-0.2920183971529688,0.6109328981600552,-0.0368934000675537,-0.5466027158736617,-0.3451121580966206,-0.6174330551986662,-1.024350886706524,0.1288770667831022,-0.0517555881173952,1.003574948023197,0.0422165809095891,-0.0478919929038234,-0.4667386502331102,0.3803096204075217,0.1616385705985448,0.0088054412777792,0.2433905102198152,0.0792522730412427,0.3142963150646269,0.6705273282579282,0.8013606371868602,-0.1023365324020716,-0.2136387736498703,-0.146032295946758,-0.0144123611002455,-1.0366077878134443
1,0,-0.1413623990715292,-0.5293356692885789,0.154945608074529,-0.2902716680540532,-0.1486802279387363,0.6908495582752321,0.7185604017222125,0.4143361309441249,-0.0534541893730208,-0.6874867545375085,-0.6370738988731672,-0.6347122426245831,-0.3431271889386136,-0.6929594520773809,-0.1624704860960278,1.109516938156479,-0.2667782988483861,-0.0479253434792891,-0.4926762824403728,0.0771807067033038,0.1359767759952677,0.4226611813332554,-0.0575031904567585,0.1080239518326807,0.2971325655115457,-0.5531780718078507,1.0775371143838282,-0.2276284999895927,-0.2176622351678666,-0.1460435815075169,0.3481069582476312,-1.330703108282663
1,0,-0.1370807487001425,-0.4769874961640473,0.0547179648065071,-0.1143640338904786,-0.1646800313200346,1.0836362506933424,0.0471077430005206,0.4749117475066856,-0.048396338224319,-0.6874867545375085,-0.7538988759019056,-0.6454292090585679,-0.3925394584072321,-0.8246470675173553,0.177826677014185,1.109516938156479,-0.2667782988483861,-0.0479194687192049,-0.4926762824403728,0.1948769926885491,0.0651865175029583,0.7330529863748624,0.0260041312804223,0.07887894784875,0.0828247625075191,-0.5531780718078507,1.0591529744735408,-0.2332163886180796,-0.2117451943972285,-0.1460149696968182,1.594157816910478,-1.6247984287518813
1,0,-0.1436793327414721,-0.5121505267555364,0.1028177107942912,0.4682964368540039,-0.1605785941632037,1.4465823701792635,-0.4398677312180025,0.482444140441415,-0.0401595588064069,-0.6874867545375085,-0.5305712476425752,-0.633558929708167,-0.665709759815045,-0.6449979513516023,0.3021617586684859,1.7451688789561677,0.0297276699014889,-0.0479247787695999,-0.4926762824403728,-0.0772568816020595,-0.0463058243748353,0.9399808564026004,-0.1811561512024465,0.0519911615323776,0.26215683678612,-0.5531780718078507,0.9491936868402058,-0.2172836652018579,-0.20519998203484,-0.1460422921033648,0.9548139160030984,-1.1836554480480534
1,0,-0.1399620475355946,-0.5079105419678693,-0.5174805089951897,1.1749711471664677,0.067628162808137,0.9999715609950064,-0.1908616556269521,0.5148403540555062,-0.030779564622815,0.0438925858012338,0.0333165468929132,-0.5737097033802933,0.9943021562569868,0.2292107100892146,0.4751462809560293,-0.6914968941093071,-0.2667782988483861,-0.0478859918061513,-0.3591768529480919,-0.0497511010878228,-0.0187648145644273,0.9399808564026004,-0.8003011392224468,-1.5202551610841064,0.0330099523935664,-0.8154006575362319,-1.175074722999668,-0.1549328455823167,0.3576256425586556,-0.1458207970505538,-0.8121345273207374,-1.1836554480480534
1,0,-0.137721554586903,-0.4775819364553049,-0.2316734224999203,-0.5997416065139178,0.0057048979891686,0.6546023688892141,0.7922345204079446,0.3432057989585893,-0.0412249958345791,0.0438925858012338,-0.6111418038396359,-0.6422427278730742,1.0260164227563129,0.0921364978875413,0.5123888059369871,-0.6914968941093071,-0.2667782988483861,-0.0478552249574771,-0.3591768529480919,0.0434453814497339,0.1406154008162712,0.8365169213887312,0.1277843856284001,-0.5438434175465848,0.1432983088364267,-0.7279931289601049,-0.1760831701646201,-0.2672827011391209,-0.2079056988302424,-0.1452726475685126,-0.5306201502777261,-0.8895601275788357
1,0,-0.1328551074837102,-0.469080234144589,-0.1400636057106572,-0.2716878240149989,-0.0147706158225,0.5717931295375281,0.3134623242655946,0.6143526921890743,-0.0453014253748256,0.0438925858012338,-0.731363214634696,-0.6390102389887462,1.1999094422911267,0.1405104567878452,0.3404282533396944,-0.6914968941093071,-0.2667782988483861,-0.0478583072946268,-0.3591768529480919,-0.0573661106838943,0.1254156448722926,0.8365169213887312,-0.0548637472096106,-0.5182830283211961,-0.1146523165501358,-0.6405856003839778,-0.1759428194144249,-0.2693415443820881,-0.2107888142828996,-0.1452777376348499,-0.3538089393030705,-0.8895601275788357
1,0,-0.1338336640623482,-0.4936263662623789,-0.2067263063290384,0.8027487278551615,-0.0150770358061384,0.9743087112209112,-1.5390939950132212,0.6107956735240777,-0.026135583627484,0.0438925858012338,-0.6511544344668737,-0.6384299971978814,1.0908341704238955,0.0302483761782266,0.4221320878214722,-0.5855549039760257,-0.2667782988483861,-0.047847646858378,-0.3591768529480919,-0.0013685261412139,0.0711883613497104,0.4226611813332554,-0.1367414136771679,-0.5083220526214401,-0.0509380374825713,-0.6405856003839778,-0.2549534878892706,-0.271828515034583,-0.2041721264603806,-0.1453910513942624,-0.4972672963522626,-0.8895601275788357
1,0,-0.1323133653563135,-0.4859323213467734,-0.5987617261366441,0.0014323250444333,0.0091535342639122,0.689569797445302,-0.0433554463849233,0.6073338497055428,-0.0300646885334518,0.0438925858012338,-0.7144113782434454,-0.6478549807467672,1.1662081858258726,0.0603070377716753,0.2695243966691335,-0.5855549039760257,-0.2667782988483861,-0.047807964548334,-0.3591768529480919,-0.0270384097521376,-0.0118892097187233,0.5261251163471242,0.1197037641678041,-0.5571056331608892,0.2974647999981744,-0.6405856003839778,-0.3539917208465648,-0.2724463680701864,-0.2192437724732116,-0.1454682367962337,-0.7406403402573865,-0.4484171468750079
1,0,-0.1349171466083981,-0.4906671555732159,-0.409041420842522,-0.3537253170453323,0.0192327545710915,0.4565967767543424,0.0241906249634286,0.6525820757003503,-0.0425365437680857,0.0438925858012338,-0.6782697512249145,-0.6453948266495843,1.4085692226371116,0.2711255079184928,-0.1287906609481526,-0.5855549039760257,-0.2667782988483861,-0.0478073959168694,-0.3591768529480919,-0.2135661499728854,-0.0714318135907427,0.5261251163471242,0.0109925247772326,-0.5324819154311167,0.1727524623115333,-1.0776232432646131,-0.4168990322635297,-0.270870910527534,-0.1952063176787734,-0.1454231066043129,-0.6380889297655733,-0.5954648071096174
1,0,-0.1326248250783286,-0.5154742929825427,-0.5542318902166233,-0.8220580226551626,-0.2452108292448629,0.7993165493490709,-0.4340129769359065,0.5336470971859859,-0.0536309677024856,-0.4600473651149616,-0.5430742627446743,-0.5194932456830759,0.6906566134489187,0.549697531516299,-0.3246692357339127,0.8976329578899155,-0.2667782988483861,-0.0479180501583923,-0.578597804701021,-0.0502420196706488,-0.2500279753868676,0.4226611813332554,0.7157824570475563,2.7109184097131176,0.4752878103878101,1.1949724997146904,-0.5374502225797124,0.0729240760738168,0.3039584496276578,-0.1460424954159388,-1.0540404961977694,-0.1543218264057895
1,0,-0.1365814020877123,-0.5766251860203057,-0.3593960924088692,0.3314040942146921,-0.1260138304594128,1.0630409522735251,-0.6431390020288736,0.2787837717815362,-0.0479525638638204,-0.8444101483698728,0.3225551881062047,-0.5530093946908963,-0.4553243525398039,-0.6456511003888256,-0.2716799440381267,2.8045887802889826,0.5228522427048834,-0.0479256050125917,-0.7194328731170916,-0.1777073675628245,-0.4965545668420899,0.4226611813332554,-0.0898086269403897,0.172043773268416,0.4680428380800274,-0.6405856003839778,0.2499777956117221,-0.2091152902082282,-0.190233482231483,-0.1460569540411567,-0.2272937562624887,-0.4484171468750079
1,0,-0.1262498429280684,-0.5848902559932639,-0.459796347632456,0.3548570342973184,-0.1173720380069943,1.0040126509735294,-0.6514908128792717,0.1036523679123547,-0.0411717883509935,-0.8444101483698728,0.4298672041332427,-0.299930265725818,-0.4371857632075027,-0.5969102210851644,-0.0739060961554442,-0.5855549039760257,-0.2667782988483861,-0.0479235335744927,-0.8229401509295368,0.6620309079470558,-0.6202971746128696,0.0088054412777792,-0.1630736228151763,-0.020462135714431,0.5216673022238343,1.1075649711385631,0.0416534256435058,-0.2088782099504757,-0.2168526894040678,-0.1460577410619416,-0.3248064742123817,-0.301369486640399
1,0,-0.1230021347527001,-0.6063580441653421,-0.5209900549642704,-0.3610904038486854,-0.1163595571111913,0.6965182477637973,0.6581529391811745,0.1027481252175251,-0.0288565528715879,-0.7271253103986087,0.1668527793426233,-0.2002090503907317,-0.476327839265403,-0.436086007447745,-0.0369145870700829,-0.5855549039760257,-0.2667782988483861,-0.0479250123647305,-0.8229401509295368,0.5168973456481958,-0.7298052983862142,0.112269376291648,-0.014938778350899,0.0356310208173605,0.3258988524728838,-0.8154006575362319,-0.3890450274436332,-0.2204796051442722,-0.2100373942573023,-0.1460514027462758,-0.0097503472774448,-0.301369486640399
1,0,-0.1288403670780771,-0.5880202338971457,0.0702205611946368,-0.3652204377405498,-0.1089299358587811,0.6196946994245462,0.4393646196497118,-0.6812051964134391,-0.0252453875820402,-0.7271253103986087,0.302449794678765,-0.3595629795773056,-0.4948145515481648,-0.168642073051144,-0.0830839075124759,-0.4796129138427442,-0.2495144238769309,-0.0479275897731589,-0.6611354760801874,0.0578126103675584,-0.6364681300785127,-0.4050502987777035,-0.2306361359750587,-0.0600351178333471,0.3233875901220094,-0.2909554860794696,-0.158685077122498,-0.204337286980093,-0.2195192455356325,-0.1460551222506478,0.1540486451908882,-0.5954648071096174
1,0,-0.1310451085675457,-0.5916540717849497,0.1970815754948532,-0.3038367759246695,-0.104865581044116,0.5039458549672153,0.4785949261564978,-0.6189159277865807,-0.0041419552715182,-0.7271253103986087,0.2513611850517757,-0.3721319059299718,0.1524063141713763,-0.4918961942063711,-0.1366752826549457,-0.5855549039760257,-0.079666263523309,-0.0479283275986496,-0.6611354760801874,0.3252198112965458,-0.5250410515592708,-0.1981224287499653,-0.1845472526308816,-0.0077192116247705,0.5498004873259373,-0.8154006575362319,-0.0043324343790484,-0.2289490199281589,-0.2229288251196048,-0.1460571375161329,-0.6647818732563892,-1.1836554480480534
1,0,-0.1406253213807695,-0.6110936085776018,-0.1880722527853401,-0.1068330806896973,-0.1024276307428081,0.5187806780172424,1.0166503647494816,-0.4003859165091955,-0.0110511681940157,-0.7271253103986087,0.9949934669224386,-0.4880302366205341,0.6274330925650903,-0.5691124399743789,-0.2687352204316398,-0.4796129138427442,-0.2142231711899265,-0.0479284120112033,-0.6400120659392948,0.1029036649701878,-0.4634839287345151,-0.1981224287499653,-0.2298800733582612,0.1148439264889611,0.6438720946546924,1.80682519974758,-0.3953145573628219,-0.194214054279823,-0.1714595226606201,-0.1460585550293187,-0.8088822154074999,-1.477750768517272
1,0,-0.1460605239097276,-0.5511991769471247,-0.1306241094499418,-0.19965915670423,-0.1020178326825563,0.6392380913470513,0.325487467909401,-0.4555891330729426,-0.0135053230568851,-0.5826106444286918,-0.4125017087089548,-0.6392951486621833,-1.4721185426334955,1.6429634427717237,-0.575809342748681,1.639226888822886,-0.2667782988483861,-0.047928085250596,-0.4869377110139052,-0.5497105941733871,-0.3688571278639541,0.5261251163471242,-0.1393219104745451,0.5623872343326762,0.6858925177199445,1.1949724997146904,0.1441150736161653,-0.204453036209711,-0.2193391010323167,-0.1460543569241696,-0.6703311979929304,-1.1836554480480534
1,0,-0.147897945923681,-0.5372350701510292,-0.3587729274957619,-0.236439692740413,-0.1087877996699428,0.7566205717959412,0.2731114095162758,-0.3612869262325368,-0.0112966649908597,-0.5826106444286918,-0.6042213350562984,-0.640178311167386,-1.4761515089346124,1.6307219021791823,-0.6137117973607437,2.062994849356012,-0.2555988086055734,-0.0479280086452904,-0.4869377110139052,-0.6986870892060381,-0.3898927543555315,0.8365169213887312,-0.2644364695917481,0.7681843997950915,0.6638636048376613,1.2823800282908175,0.5371959433704319,-0.2139197921569902,-0.2122583369787703,-0.1460550352177232,-0.2484558841608374,-1.0366077878134443
1,0,-0.145919388265991,-0.5410035459992483,0.0293481633965708,0.2680258616195903,-0.1186397223933727,1.1072868769244,-0.3282372162341784,-0.2322950501619781,-0.0160415899014787,-0.5826106444286918,-0.6678497677315162,-0.6175221601568042,-1.4011098942500682,1.427474744683372,-0.5910165043443382,1.9570528592227303,-0.2118263744171813,-0.0479278461102134,-0.4869377110139052,-0.6798310110226368,-0.4736073662030972,1.2503726614442074,-0.1764266959766246,0.7160612637745821,0.7105826077894183,1.2823800282908175,0.4081545739569436,-0.21201974820142,-0.2184098339731538,-0.1460542899589077,-0.2825637648334187,-0.8895601275788357
