Subject,Class,RelativePower_Below5Hz_Magnitude
1,1,-1.5617791298441022
1,1,-0.8241558655937997
1,1,0.6234924827563801
1,1,0.7594646242669622
1,1,0.2903087511635348
1,1,0.3588276010453876
1,1,0.1486921253957972
1,1,0.1074873426222686
1,1,-0.757937730084385
1,1,-0.9022310122458485
1,1,0.834679812868127
1,1,-0.0369677396300924
1,1,0.4979807285638554
1,1,-0.7283792194148434
1,1,-0.0214773713510468
1,1,-0.3810015247487244
1,1,-0.2250783414775203
1,1,0.6337360249717697
1,1,1.6734945996384476
1,1,0.944064414201484
1,1,1.222507189619964
1,1,0.6140801512881753
1,1,0.1170128456572083
1,1,-0.0121596528007007
1,1,-0.3699052787147472
1,1,-0.4697595319227696
1,1,0.2322738714405745
1,1,0.2724020395678533
1,1,-0.2148510076849497
1,1,-0.4173343016917277
1,1,-0.3222998766181386
1,1,-0.2720335226072956
1,1,-0.8492660912403801
1,1,-0.344909909419091
1,1,-0.5799470340818051
1,1,0.2585121309763701
1,1,0.4919796202377608
1,1,0.4432747134538036
1,1,0.0843534012662427
1,1,-0.1765402059575354
1,1,-0.0793529028824779
1,1,0.5732638269104053
1,1,1.2709078599587131
1,1,1.0344461853023323
1,1,0.7083273226434499
1,1,0.6017932038833294
1,1,0.3273945414079552
1,1,-0.0835907537780063
1,1,0.441684739258724
1,1,0.37225524540368
1,1,-0.0823263331514495
1,1,0.0391750442089419
1,1,-0.035745025066587
1,1,0.5096900562635536
1,1,0.3502132177137402
1,1,0.6475925931044192
1,1,0.3666009023651626
1,1,-0.031252285036187
1,1,-0.615170467161792
1,1,-0.3027734203206354
1,1,-0.6194712214269715
1,1,0.4497755661674752
1,1,0.5576436586166927
1,1,0.3794768462988488
1,1,0.1934271181053728
1,1,0.4006888546704661
1,1,0.3069649587888726
1,1,0.710158608071784
1,1,0.5518639765342056
1,1,1.1796493231244871
1,1,0.9941687599236492
1,1,0.901227627508509
1,1,0.7783103050308429
1,1,0.8930063277200827
1,1,0.1596835528774055
1,1,0.2978608888558194
1,1,0.1689193118609933
1,1,-0.2337204469086049
1,1,0.2328272513999069
1,1,0.0049461902811255
1,1,0.6211313270383245
1,1,0.4940734054923714
1,1,0.3403475075727791
1,1,1.0206406494418507
1,1,1.6198188843679269
1,1,0.5202649385003484
1,1,-0.2574073914046541
1,1,0.3072928255585341
1,1,0.6259636890663803
1,1,0.664784003574281
1,1,1.0776344643387716
1,1,1.3655172799358437
1,1,1.5197540913617091
1,1,1.6796494889155331
1,1,1.0738661273721022
1,1,1.0366230069795226
1,1,0.4483567473787397
1,1,1.3145698046587502
1,1,1.2120333266890155
1,1,1.893297581585601
1,1,1.418300519565991
1,1,2.015832490183551
1,1,2.186630158203001
1,1,1.6691319454659226
1,1,0.7347109182736404
1,1,1.0101071739742755
1,1,-0.2994892743339987
1,1,-0.1208584453129993
1,1,-0.7078817325802413
1,1,-0.7617025020306244
1,1,-0.844051236953824
1,1,-0.5615639934202682
1,1,-0.7373982947934481
1,1,-0.0062275643806425
1,1,0.9012400555698734
1,1,1.2489337154608482
1,1,1.110375058894305
1,1,1.038534036092929
1,1,0.649329783178962
1,1,0.6798778959081019
1,1,1.1125584360056118
1,1,0.544293326241077
1,1,0.9609838032352584
1,1,1.1646633808336115
1,1,1.5298687643778874
1,1,0.9432459111512616
1,1,0.48905527662633
1,1,-0.356885876617523
1,1,-0.2941663392482921
1,1,-0.6494382362441813
1,1,0.4914608676521979
1,1,1.3107928100072177
1,1,1.6098988315990408
1,1,0.6298566056107374
1,1,-0.0987776136154437
1,1,0.1040954524378716
1,1,-0.926318387635104
1,1,-1.484949236893229
1,1,-0.5048251152561085
1,1,0.2419650694364855
1,1,0.4846894092753874
1,1,0.7891561225252133
1,1,0.3907053182855895
1,1,0.823078401007247
1,1,0.9501778718127462
1,1,0.9428183136882524
1,1,0.4127151653467088
1,1,0.8153597354540619
1,1,0.3842615403149926
1,1,-0.2027810864462344
1,1,1.1894830788127426
1,1,0.5236225737399556
1,1,-0.9124992553039908
1,1,-0.7796067202095592
1,1,-1.0700675852271986
1,1,-0.1889977411974835
1,1,1.2680453498158195
1,1,1.0093521594252357
1,1,1.912572510855756
1,1,1.6794544725440623
1,1,1.19396172778196
1,1,0.8531912996999845
1,1,0.6864092389251113
1,1,0.5565436718729577
1,1,-0.4948196268697564
1,1,-1.3116995921699846
1,1,-0.984277198564854
1,1,-0.8470791641688593
1,1,0.5247421256742202
1,1,0.9694179500007954
1,1,1.1402736575227574
1,1,0.3173923225099782
1,1,-1.4040613514012257
1,1,-2.503473417272076
1,1,-2.362231426502739
1,1,-2.397611311027146
1,1,-2.2933816982814736
1,1,-2.4687048402529164
1,1,-2.25441903539627
1,1,-2.2514774279976546
1,1,-1.9916520020493025
1,1,-2.065455074259781
1,1,-0.2886091148635072
1,1,0.8029888116775963
1,1,0.5531586776796541
1,1,0.4072802205725928
1,1,0.8115806806233395
1,1,1.0204142451837437
1,1,1.6099530436917917
1,1,1.4300539140249198
1,1,1.2305281665243204
1,1,0.2620934167668922
1,1,-0.1215765500850678
1,1,-0.2323035000117844
1,1,-0.0955264876912288
1,1,0.1641673730854642
1,1,-0.1591211265848439
1,1,0.1959073606814806
1,1,0.5927892118583604
1,1,1.5420369469156952
1,1,0.9345537457133336
1,1,-0.3874294252961701
1,1,-1.4792704073063774
1,1,-1.5806781358240694
1,1,-1.5861412398773485
1,1,-1.461988722362347
1,1,-0.2782035828951584
1,1,0.0909086967746337
1,1,-2.354223565638204
1,1,-2.763225323250123
1,1,-2.612056557092143
1,1,-2.451969503412612
1,1,-1.4940557199747275
1,1,-0.2725412500757664
1,1,0.4107109522818409
1,1,-0.1718608032073443
1,1,0.2099748039767839
1,1,0.5656770395298516
1,1,-0.2756533590433803
1,1,-0.4824281750556424
1,1,-0.4226449478626917
1,1,-0.7995265168501438
1,1,-1.36912156900658
1,1,-0.4221092730443967
1,1,0.3270587289469958
1,1,-0.0929710123348202
1,1,0.391110155529915
1,1,0.2208524126128321
1,1,0.3448372774993024
1,1,-0.343366833200711
1,1,-0.677961129344244
1,1,-0.5951016326961692
1,1,-1.4017301221621306
1,1,-1.0695582484241817
1,1,-0.9897109368054604
1,1,-1.1601936747932555
1,1,-1.5516978607905982
1,1,-0.3841011164249136
1,1,0.2876849125538824
1,1,0.6742345241854104
1,1,0.8704982222480752
1,1,1.1768731417478986
1,1,1.3413651457113054
1,1,0.9564881366685593
1,1,0.333379901124665
1,1,0.2584461113702042
1,1,0.2968913378159372
1,1,-0.5351574751226553
1,1,-0.2520467593481509
1,1,0.2617677881658533
1,1,-0.0149930737763924
1,1,-0.5849133935412987
1,1,-0.6486074275376889
1,1,-0.621864284941376
1,1,-0.6813836208465887
1,1,-0.690536155473514
1,1,-0.5669838814975937
1,1,-0.8110960015614632
1,1,0.17634213579837
1,1,0.3045434368531519
1,1,0.6372479221693027
1,1,0.6627030413577693
1,1,0.1693782390071463
1,1,-1.041249328270616
1,1,-1.6306893055893306
1,1,-1.4389774736769052
1,1,-1.5644900127871058
1,1,-0.9518267334556684
1,1,-0.6746675704139629
1,1,-0.3793613240726004
1,1,-0.4601975863874454
1,1,-0.6104987679336784
1,1,-0.6643516251310356
1,1,-0.5568679094657758
1,1,-1.0033377246116415
1,1,0.0129848907272842
1,1,0.0360261206841374
1,1,-0.2672462801431771
1,1,0.2803542898487927
1,1,0.1895382758167045
1,1,0.1802399365360085
1,1,-0.4759147868218465
1,1,0.0501273817631914
1,1,-0.0073204925187288
1,1,-0.197566943448422
1,1,-0.2496581750092423
1,1,-0.3356571332772775
1,1,-0.6168009887470957
1,1,0.0109764486066927
1,1,-0.15104471851769
1,1,0.0086210708283946
1,1,0.131204573226693
1,1,0.1351490786536832
1,1,0.1327152888408844
1,1,0.3684764341642013
1,1,0.7933250814626644
1,1,0.4143791577635029
1,1,0.4591194397175537
1,1,0.401722972457677
1,1,0.539012345363184
1,1,0.3715361933066358
1,1,0.1195562535372294
1,1,0.3487991963378808
1,1,0.5449617973521227
1,1,-0.3541199702228786
1,1,-0.0468004720041829
1,1,-1.1452109532359818
1,1,-0.318255933325215
1,1,-0.1534919990717751
1,1,-0.4983266000570938
1,1,-1.015317139967101
1,1,-1.218339445723177
1,1,-1.1567046933186649
1,1,-0.8513489673326263
1,1,-1.532201991870181
1,1,-1.3845443290520292
1,1,-0.320775700097285
1,1,0.5459054754853381
1,1,0.3983026987314512
1,1,0.3264481028574331
1,1,0.3052036214700447
1,1,-0.1268305347126754
1,1,0.0158995854480792
1,1,0.1860994309750208
1,1,0.476410780298679
1,1,0.149521378770854
1,1,0.8756294363765464
1,1,0.995133149059474
1,1,0.6586320566350111
1,1,0.8525977763643662
1,1,0.0310765387102178
1,1,-0.2924765386737117
1,1,-0.60046497055115
1,1,0.0415289770637175
1,1,0.2796761125377839
1,1,0.8287378466180312
1,1,0.1147104651990482
1,1,0.4661144953085667
1,1,0.3230158477302184
1,1,0.1058346792130106
1,1,0.1643913011137277
1,1,-0.2135658103950866
1,1,-0.6138738976033468
1,1,-0.0536941247844915
1,1,-0.1290954197796877
1,1,-0.2621679650497235
1,1,-0.3825814137370262
1,1,-0.4430014426256795
1,1,-0.084147482143162
1,1,0.7815923874530903
1,1,0.8933278881188615
1,1,0.699465355165552
1,1,0.0634025725876054
1,1,0.4013657892197882
1,1,0.6828868930909807
1,1,0.1910399356415483
1,1,0.1151632566047582
1,1,0.665942108482762
1,1,1.0921827850088477
1,1,0.728286887707272
1,1,0.7095106451297337
1,1,0.190427434753283
1,1,-0.0403116968913038
1,1,-0.2376291639591376
1,1,0.0328034072297176
1,1,-0.1749692642540328
1,1,-0.0956064405285044
1,1,-0.1280846315249847
1,1,-0.7603194022745954
1,1,-0.6978557927342169
1,1,-0.390249840738165
1,1,-0.7694369481930766
1,1,-0.805120847526006
1,1,-0.1212523670126031
1,1,1.1358595494819177
1,1,0.925820562109652
1,1,0.6569315884883096
1,1,0.7155453698532189
1,1,0.6135836494373264
1,1,-0.4894791622232215
1,1,0.3534077225010196
1,1,0.2718206553258595
1,1,-0.4569167199482834
1,1,-0.2380722416897826
1,1,0.0939922550740315
1,1,-0.2962348218113815
1,1,-0.5524194186402573
1,1,-0.1581610863934849
1,1,-0.3625781319530843
1,1,-1.0491190134848052
1,1,-0.4738888048719508
1,1,-0.1720839263299794
1,1,0.2572843827571041
1,1,0.4059313310086911
1,1,0.2033586325931708
1,1,-0.220835932094258
1,1,0.2589568863098336
1,1,-0.1025697637896959
1,1,-0.2763160710501963
1,1,1.0907780728022989
1,1,-0.0861878264258517
1,1,0.2046431522717937
1,1,-0.3362512025377721
1,1,-0.602911207223949
1,1,1.1700706029696082
1,1,2.000343810884007
1,1,2.257287090981365
1,1,1.9774363153361052
1,1,0.8560426713962203
1,1,0.0999090448654558
1,1,-0.0008043360029673
1,1,0.7847714042447016
1,1,1.0546929561290102
1,1,0.9734557385320534
1,1,0.4119887142288789
1,1,0.9068831243915156
1,1,1.0017459583879804
1,1,0.6209349044717397
1,1,0.7317766106152465
1,1,0.765625352492147
1,1,-0.0160975756818329
1,1,0.0825584575950958
1,1,0.2566622748077443
1,1,-0.0666234439369586
1,1,-0.797928860236253
1,1,-1.2786900937398635
1,1,-1.85682338377652
1,1,-1.3252986053254263
1,1,-1.2003271452337878
1,1,0.117884694594771
1,1,1.1667033682263608
1,1,0.6674355743617466
1,1,0.3068690828396082
1,1,0.3709249916420007
1,1,0.1519015747833234
1,1,-0.34413151909596
1,1,-0.5131014135681727
2,0,-0.7365645180816195
2,0,0.3914406087097782
2,0,0.5291623640809099
2,0,-0.4342971715470741
2,0,0.2382545183334384
2,0,-0.1570199335975785
2,0,-0.2013456780344661
2,0,0.216910786950725
2,0,0.2120836009827759
2,0,0.5322447265018252
2,0,0.1095800397295602
2,0,0.3469524745728881
2,0,-0.3956073487188826
2,0,-0.7484244543070839
2,0,-1.4218392536985098
2,0,-1.163223363681941
2,0,-1.3654076110202502
2,0,-1.3558999527232092
2,0,-1.3415847795159486
2,0,-1.2046414983646156
2,0,-0.9819240284772668
2,0,-0.8948565114136818
2,0,-1.0102255383290042
2,0,-0.5254237314210316
2,0,-0.475525840112152
2,0,-0.2788657339673372
2,0,0.0058087602431343
2,0,0.907587563384379
2,0,0.5844192168123482
2,0,0.3245323783340337
2,0,0.5698997528427385
2,0,-1.5050633754461944
2,0,-1.7515469466057911
2,0,-0.8601762185177274
2,0,-1.3680595821988577
2,0,-1.1004529571992947
2,0,-1.1436157469180956
2,0,-0.997407620118578
2,0,-1.4413836711815466
2,0,-1.367625814667075
2,0,-1.2521783520334733
2,0,-0.8369605118546253
2,0,-0.5851726945830643
2,0,-0.2333371135906046
2,0,0.520014837645414
2,0,0.6025649708490951
2,0,0.7208285672512206
2,0,0.6170808903650596
2,0,-0.4054977951311355
2,0,-0.4242034198652777
2,0,-0.2768698857319652
2,0,-0.8879032301841688
2,0,-1.3501963259803933
2,0,-1.0562099275659604
2,0,-0.9868964321700208
2,0,-1.5494182865715296
2,0,-1.0366724604208677
2,0,-1.157666690779206
2,0,-1.8773297398908315
2,0,-2.166901389562426
2,0,-1.769065755401869
2,0,-1.809807378657043
2,0,-1.7515877761126657
2,0,-1.0684417196944662
2,0,-0.8637233136221356
2,0,-1.5837295534085312
2,0,-1.5406908983299024
2,0,-0.7044572474588993
2,0,-0.5804617252983294
2,0,-0.7437146955294806
2,0,-0.7116754453715901
2,0,-0.3151088358989163
2,0,-1.5270678498812833
2,0,-1.705415856151618
2,0,-1.5215956737575411
2,0,-0.9830404584846648
2,0,-0.8803604502033198
2,0,-0.4744584548001589
2,0,0.0034041702961012
2,0,0.2255886877012996
2,0,0.0500880572156353
2,0,-0.0399376380595473
2,0,0.3165744413726338
2,0,0.3655676363007789
2,0,-0.1770620128135912
2,0,0.0885239806772987
2,0,0.4715205552779117
2,0,0.4386377652132843
2,0,0.3737390015467035
2,0,0.3519298162096135
2,0,0.7590113194694952
2,0,0.3578205958313988
2,0,0.0139500301185177
2,0,0.4111220039836551
2,0,1.092553980078876
2,0,0.9089256341410094
2,0,0.7507808972968943
2,0,0.8772804649242485
2,0,0.5424214549593459
2,0,0.1964737834847703
2,0,-0.0292058345134736
2,0,-0.190209909353931
2,0,-0.3030961329636136
2,0,0.2240698341926465
2,0,-0.1454607752578673
2,0,-0.4394128480173355
2,0,-0.1937842562025769
2,0,-0.2882650121428456
2,0,-0.55789934702997
2,0,-0.9233879309969726
2,0,-1.3602425296499503
2,0,-0.9974150011220302
2,0,-1.2955623056067431
2,0,-1.4311882840258714
2,0,-0.99224982236149
2,0,-0.7033368904830238
2,0,-1.7353620881927485
2,0,-1.8733196376011425
2,0,1.168686494638151
2,0,1.3235793415399164
2,0,2.0633857003500378
2,0,2.212666987030805
2,0,0.6346678035813962
2,0,0.5834761359118346
2,0,1.195928854898795
2,0,1.6836516013277272
2,0,1.430515224576426
2,0,0.951505709910917
2,0,0.3852084314087575
2,0,0.9422791550391252
2,0,1.0683798034688476
2,0,1.6599008915154705
2,0,1.5098321688824046
2,0,1.714539408865556
2,0,1.859924711589859
2,0,1.6753195859558898
2,0,2.274497715848434
2,0,2.401177949075554
2,0,1.649855365062829
2,0,1.25830534586797
2,0,-1.0075142566969009
2,0,-0.9159123203669984
2,0,-0.8117576715257991
2,0,-1.5435905521882682
2,0,-1.027669090765135
2,0,-0.7062595201466993
2,0,1.245520264340362
2,0,1.3220555011620172
2,0,0.8712938188662834
2,0,0.3802421590599158
2,1,0.1230663842279741
2,1,0.9329958751917946
2,1,-0.0175801104110432
2,1,-0.8069290562240806
2,1,0.333254480380712
2,1,0.7257281573217544
2,1,-0.9278587071943388
2,1,-0.1550593973440846
2,1,-0.9013609613369504
2,1,-2.2990029505654834
2,1,-2.8196395121745845
2,1,-2.50512150071305
2,1,-2.2134876518213047
2,1,-2.009765394640329
2,1,-1.366068322671023
2,1,-0.8078742030291073
2,1,-1.2521105203277314
2,1,-0.2826496418131369
2,1,-0.2377081927348308
2,1,1.5901413831772588
2,1,1.1454304237844608
2,1,-0.2650563103731594
2,1,-2.199029040236223
2,1,-1.9138107832427549
2,1,-1.6597181222209656
2,1,-1.1316654962494377
2,1,-0.3557787748290856
2,1,0.0162301552677078
2,1,-0.6436010501696666
2,1,-1.4761483611062027
2,1,-2.749678901989021
2,1,0.1332157751481667
2,1,1.021150307144119
2,1,1.72378350219806
2,1,1.4596001192550303
2,1,-0.1740036149962165
2,1,0.478211525350921
2,1,-0.217846556214302
2,1,0.3575270643263862
2,1,0.0813795377104413
2,1,0.3592055629988473
2,1,0.0680610289873195
2,1,-0.1350780397262322
2,1,-0.4706835285240801
2,1,-0.7575411334336656
2,1,-0.69436958605607
2,1,-0.2134153275867558
2,1,-0.6363756789019883
2,1,-1.4332482376674929
2,1,-1.3818782165376693
2,1,-0.677433492194459
2,1,-0.4567773773099458
2,1,-0.311319843715627
2,1,-0.2460965543984902
2,1,-0.2280052014722733
2,1,0.2031270543006401
2,1,0.5014433929515217
2,1,0.142739964920992
2,1,0.2192057644912113
2,1,-0.0617635281614176
2,1,0.0427363648803242
2,1,-0.6837025237801392
2,1,-0.3043113636166224
2,1,0.0798983437730908
2,1,-0.0297187736156195
2,1,-0.1914760435505819
2,1,0.0832932891115956
2,1,-0.051752069538068
2,1,-0.0981052822817679
2,1,-0.5602926114637095
2,1,-0.4638532616527279
2,1,-0.6900134702714193
2,1,-0.8802265908846305
2,1,-1.127309700826193
2,1,-1.0035650506412637
2,1,-1.4135655244424603
2,1,-1.2931204840075587
2,1,-1.2413636222536015
2,1,-1.015928246122175
2,1,-0.7968499637004177
2,1,-0.917446312612516
2,1,-0.2500151683793498
2,1,-0.8101488925134405
2,1,-1.263003437492337
2,1,-1.3265695255401615
2,1,-1.115350924579723
2,1,-0.483831505401648
2,1,-0.7193448845581474
2,1,-0.6096907714299513
2,1,-0.9121633727203876
2,1,-1.3533408815890369
2,1,-1.6477713951334525
2,1,-1.564806693678461
2,1,-1.650484507326475
2,1,-1.913539910553805
2,1,-1.93910419933432
2,1,-2.378174289586011
2,1,-2.126075482089519
2,1,-1.5208573022582128
2,1,-1.0083612897612355
2,1,0.4046967818119272
2,1,0.6872363511779649
2,1,0.7422812442437052
2,1,0.9384097287057188
2,1,0.4185668625318429
2,1,-0.1665126130725676
2,1,0.0645798598238727
2,1,0.4702663467797434
2,1,0.6572887052854146
2,1,0.1225022648876466
2,1,-0.2109061730823573
2,1,-0.0565193635400069
2,1,-0.8122391943310069
2,1,-0.5682814765619839
2,1,-0.4090699697007892
2,1,-0.0434104959502948
2,1,0.2949806272205954
2,1,0.6889379815028487
2,1,0.8758287703307989
2,1,1.013035144622402
2,1,0.6280414341434054
2,1,0.3618434336809302
2,1,0.1656831418035666
2,1,-0.9967024787994024
2,1,-0.9179989491037612
2,1,-0.2537701248151028
2,1,0.4880380408768631
2,1,0.5584222004693843
2,1,1.0906890917303234
2,1,1.3319156064362845
2,1,1.2402512375774073
2,1,0.5374392983599018
2,1,-0.0458053202383248
2,1,-0.4003046575905748
2,1,-0.7225597832871448
2,1,-1.530182666380547
2,1,-1.0704828166423423
2,1,-0.4825219976639925
2,1,-0.731491072043908
2,1,-0.91211255045087
2,1,-0.5469989531556934
2,1,-0.3094634658916195
2,1,-1.0077637340698244
2,1,-0.8340582630522836
2,1,-0.1700241799388006
2,1,-0.3644866040588252
2,1,-0.7126046113026077
2,1,-1.02830655452541
2,1,-0.5625338627758706
2,1,-0.89552464852845
2,1,-0.8688839552267152
2,1,-0.082796622341811
2,1,0.4040882713698234
2,1,0.6376871572847901
2,1,0.4736561794466082
2,1,0.0550226427786628
2,1,0.020231563726209
2,1,-0.1890593668321213
2,1,-0.8930796869970221
2,1,-1.372031858287893
2,1,-1.2053424922056637
2,1,-2.0634860148686363
2,1,-1.926256352251242
2,1,-1.903624945226608
2,1,-1.4072323221267418
2,1,-1.316146789473248
2,1,-1.1078953498596795
2,1,-0.5762276782065187
2,1,-0.2660862884316838
2,1,-0.7348840694102783
2,1,-0.9158175179859724
2,1,-0.5472469216775349
2,1,-0.2076197502226714
2,1,0.0801369701161837
2,1,-0.3169583896380038
2,1,-0.0141078965308209
2,1,0.3420257114600635
2,1,-0.0267530896254699
2,1,-0.2110338129154015
2,1,0.1670146141008633
2,1,-0.3936637475951549
2,1,-1.0448374636390974
2,1,-0.828465056962246
2,1,-0.8205808436414924
2,1,-0.3769707389400667
2,1,-0.7398903465760618
2,1,-0.8815884758493371
2,1,-0.4739125487368328
2,1,-0.6884541397402113
2,1,-0.4583427503241338
2,1,-0.728903264766942
2,1,-0.9470163989976668
2,1,-0.3925794129008161
2,1,-0.8926931693553547
2,1,-1.0643723411111206
2,1,-1.069949627405537
2,1,-0.7395933552961272
2,1,-0.7401459853091416
2,1,-1.0538685475904417
2,1,-0.91074322095305
2,1,-1.146429793187012
2,1,-1.0394689928306828
2,1,-0.6352933977982755
2,1,-1.085764474610808
2,1,-1.20163429831994
2,1,-1.947340504382677
2,1,-1.876564698865074
2,1,-1.409336073097313
2,1,-1.217807154008974
2,1,-1.0977299478990097
2,1,-0.923984047397006
2,1,-0.6308818575655373
2,1,-0.8207459238073109
2,1,-0.5199768163160847
2,1,-0.6449997359817687
2,1,-0.2904399609129681
2,1,-0.5395481640260849
2,1,-0.8352863295796006
2,1,-0.7348266165009167
2,1,-0.4079575905913019
2,1,-0.5479772475546404
2,1,-0.9089784783497816
2,1,-0.6267640689605943
2,1,-0.3152301418297338
2,1,-0.6576324704900625
2,1,-0.6825949608039469
2,1,-0.7162546377914638
2,1,-1.025041951742435
2,1,-1.164351488580562
2,1,-1.2114335380289136
2,1,-1.1673137388800372
2,1,-1.2221790961042216
2,1,-1.6497810324143902
2,1,-1.5944430610910354
2,1,-0.7645594601865404
2,1,-0.6546224465440775
2,1,-0.7339494132419951
2,1,-0.0816314892846696
2,1,0.1357692046454114
2,1,0.0001792683512005
2,1,-0.6264292481265612
2,1,-1.139278180303386
2,1,-0.91531911482119
2,1,-1.9083942118045767
2,1,-2.059690764329123
2,1,-1.820418536026115
